0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,#100
7.475,26.681,10.254,7.8222,2.704,5.6556,5.4257,2.3878,0.4152,1.5453,0.82277,0.87433,0.57229,1.1707,1.9291,0.54461,2.3491,3.5288,3.5981,1.5086,1.1794,0.43868,0.26672,0.8538,0.7586,0.26881,0.10883,0.31464,0.93424,0.55655,0.44159,0.35392,0.25075,0.16948,0.23572,0.30656,0.27385,0.38529,0.19021,0.17179,0.2065,0.084203,0.17463,0.44322,0.28454,0.16198,0.20567,0.10345,0.062561,0.085867,0.070917,0.13803,0.11984,0.10812,0.079637,0.12977,0.083263,0.10583,0.03123,0.050416,0.032354,0.040553,0.043376,0.055521,0.016343,0.043351,0.0050789,0.021425,0.012439,0.026244,0.011314,0.0025652,0.00037744,0.00074966,0.0012781,0.0016345,0.0018192,0.002254,0.0023744,0.0025257,0.0029927,0.003019,0.0033202,0.0030636,0.0033225,0.0034618,0.0035426,0.0035217,0.0036268,0.0038259,0.0038708,0.0038293,0.0038349,0.0037444,0.0038433,0.0040413,0.00403,0.0038649,0.0040897,0.0039518,1
0.25299,4.7472,9.5985,19.153,17.198,25.807,5.5197,1.4072,1.4635,1.16,0.28329,1.3553,1.7251,2.8391,2.2179,0.95642,0.75735,2.0132,1.2034,0.73884,0.56879,0.59969,0.935,0.83414,1.0451,0.90542,0.37045,0.31082,0.62613,0.21102,0.36623,0.88425,0.20804,0.36294,0.31416,0.59819,0.69372,0.54896,0.42058,0.64178,0.61063,0.58466,0.43197,0.8338,0.76687,0.15375,0.34881,0.15277,0.32371,0.16298,0.17123,0.43996,0.15195,0.24828,0.08731,0.020137,0.25785,0.02218,0.17249,0.017389,0.091971,0.19664,0.25066,0.11114,0.078633,0.14845,0.14126,0.14211,0.10355,0.046124,0.043562,0.01388,0.010011,0.023441,0.023666,0.023725,0.023714,0.023784,0.023925,0.023735,0.023629,0.023709,0.023709,0.023636,0.023657,0.023585,0.02359,0.023663,0.023637,0.023493,0.023518,0.023645,0.023288,0.023477,0.023505,0.02345,0.023493,0.02338,0.023412,0.023443,1
11.589,7.1638,9.4372,1.4212,2.4554,1.65,0.45157,2.7159,1.82,9.5507,20.986,11.439,6.7872,9.2154,0.59051,3.9216,4.1686,3.4444,9.7967,2.5907,1.4198,2.3395,4.4616,1.321,1.1121,3.9953,2.4245,0.80794,1.1099,1.1539,1.2742,1.761,1.669,1.6318,0.38541,1.238,0.51773,0.71782,0.56244,1.0896,0.92551,1.1352,0.92995,0.79964,0.45732,0.52704,0.42463,0.52428,0.58331,0.26271,0.30003,0.36652,0.44984,0.39183,0.36348,0.25007,0.32202,0.30882,0.33473,0.33975,0.29648,0.29334,0.30512,0.36885,0.41324,0.37697,0.27151,0.37839,0.21026,0.31904,0.2173,0.26008,0.26749,0.26224,0.26278,0.26257,0.26197,0.26096,0.26007,0.25909,0.25804,0.25709,0.25626,0.25511,0.25413,0.25336,0.2526,0.25183,0.25101,0.25037,0.24977,0.24923,0.24885,0.24836,0.248,0.24758,0.24741,0.24727,0.24709,0.24715,1
3.4998,9.755,11.945,3.566,2.713,3.3555,9.3128,4.3923,2.5104,9.4145,9.1435,2.9771,2.9876,1.6004,1.173,3.2634,8.72,4.2413,2.9922,2.1012,2.1138,1.6333,0.98882,2.3017,0.67593,5.2178,1.1444,1.2978,1.3291,1.262,0.90077,2.435,0.79111,1.7889,1.329,2.2941,1.6962,2.2816,2.0264,1.4388,1.613,2.2798,0.45103,0.91423,1.1953,0.64923,0.71375,1.5737,0.53082,0.55333,0.21686,0.41648,0.43587,0.33019,0.19933,0.48285,0.66218,0.78045,0.41485,0.36194,0.82965,0.74905,0.9765,0.5021,0.51124,0.70111,0.46092,0.28119,0.36809,0.33646,0.45497,0.41369,0.40218,0.41714,0.41535,0.41357,0.41211,0.41064,0.40896,0.40732,0.4056,0.404,0.40253,0.40099,0.39962,0.39829,0.39695,0.39583,0.39483,0.39374,0.39285,0.39193,0.39109,0.39045,0.3898,0.3893,0.38907,0.3886,0.38853,0.38828,1
5.2372,13.165,6.9243,6.1204,3.3435,4.6635,14.054,4.5185,4.7334,8.7747,0.80353,2.3573,0.79273,3.6983,2.9518,1.3693,2.5131,1.3816,4.5633,2.2218,0.18853,0.45414,2.9213,2.2627,2.1755,2.9983,1.5418,1.3513,1.3135,0.83331,1.4224,0.95623,1.0711,1.1845,1.1023,1.0838,2.0619,3.1963,1.6448,0.41427,2.806,0.85362,1.2614,1.3399,0.64665,0.4365,1.2506,0.70992,0.80486,1.4614,0.69658,0.73433,0.49845,0.72596,0.21071,0.79988,1.0296,0.28339,0.95418,0.37022,0.033851,0.52401,0.508,0.48365,0.096524,0.34388,0.50331,0.16701,0.46182,0.46721,0.22531,0.28744,0.22462,0.15873,0.13952,0.12962,0.12352,0.11933,0.11617,0.11381,0.1121,0.11052,0.10948,0.10859,0.10766,0.10689,0.10624,0.10579,0.10539,0.10494,0.10448,0.10436,0.10404,0.10376,0.10353,0.10344,0.10332,0.10328,0.10297,0.10331,1
1.6962,7.5903,18.559,19.906,7.6141,4.6425,12.373,0.36457,1.7841,2.8125,3.7487,1.4124,0.65289,0.54333,1.8836,0.6627,1.5947,0.52405,1.828,0.83186,0.71953,0.2323,0.61123,0.25315,0.8996,0.78729,0.98632,0.53056,0.661,0.16304,0.1821,0.41802,0.12256,0.60276,0.266,0.34832,0.14264,0.22198,0.48678,0.33954,0.66574,0.51606,0.14467,0.31014,0.33939,0.55828,0.23397,0.6315,0.36708,0.58992,0.099096,0.16887,0.28673,0.079681,0.060408,0.064501,0.10022,0.24351,0.1523,0.26696,0.14453,0.040521,0.10163,0.10361,0.085938,0.084683,0.091217,0.14808,0.1249,0.083703,0.10693,0.10567,0.10346,0.11843,0.10991,0.1079,0.10662,0.1057,0.10499,0.10452,0.10388,0.10319,0.10268,0.10233,0.1021,0.10159,0.10124,0.10098,0.10075,0.1002,0.10015,0.10001,0.099694,0.099255,0.099475,0.099063,0.099208,0.099122,0.099007,0.099001,1
0.85672,2.4746,3.4177,2.7131,1.6241,2.849,1.5603,0.38493,0.34125,0.6762,0.62973,0.65709,0.73112,0.68489,0.62903,0.94389,0.59955,1.1868,3.2567,2.2445,0.53161,5.0805,4.0966,3.6629,2.647,6.4038,8.1916,0.795,2.4658,3.2054,3.3585,2.8088,0.93656,4.0248,1.9782,3.0035,1.7431,0.93497,1.0923,1.6762,1.4029,2.8889,0.29015,0.73312,0.35352,0.8429,0.13759,0.24831,0.77349,0.67496,0.67964,0.59326,0.81374,0.56609,0.44099,0.50804,0.1022,0.34112,0.15753,0.28488,0.58082,0.1652,0.1925,0.095438,0.10706,0.048196,0.20602,0.14859,0.15526,0.12991,0.050641,0.092126,0.11787,0.028252,0.047858,0.051227,0.052243,0.052428,0.05204,0.051604,0.05133,0.050656,0.050391,0.049774,0.049308,0.048984,0.048673,0.048345,0.048107,0.047808,0.047574,0.047201,0.047077,0.047036,0.046768,0.046733,0.046498,0.046641,0.046448,0.046362,1
10.559,8.7235,3.7642,3.2407,2.0586,1.5963,1.3721,1.4684,3.7306,1.1443,0.36412,0.45317,1.5505,3.2752,0.81884,0.58278,1.9335,0.42295,0.77856,1.0742,0.62682,1.2793,0.82926,0.40818,0.88864,0.88898,0.83731,0.82649,1.4466,0.45293,0.72899,0.41006,0.16644,0.81479,0.75232,1.4255,1.9274,1.2016,0.58086,1.1485,2.2539,1.7985,0.96838,0.88451,0.55196,0.38588,0.60857,0.41803,0.3097,0.29883,0.96861,0.64298,0.50371,0.55926,0.30714,0.34249,0.42102,0.56767,0.44533,0.74257,0.26946,0.38369,0.44488,0.46306,0.16149,0.33859,0.11762,0.19242,0.32213,0.069969,0.030103,0.039326,0.17489,0.051134,0.030943,0.02762,0.026395,0.025037,0.024291,0.023093,0.022313,0.021321,0.020484,0.019613,0.018877,0.017974,0.017232,0.016616,0.0159,0.015279,0.014689,0.014206,0.013628,0.013271,0.012718,0.012633,0.012272,0.012083,0.01201,0.011762,1
21.161,3.0103,7.1611,1.4111,1.6016,13.008,1.832,1.6068,1.5386,1.9006,1.3692,0.7791,0.48864,1.3926,1.0945,2.1424,0.56397,0.4589,1.1592,0.91962,0.42055,0.92591,0.44945,0.58233,0.078919,0.5393,0.34482,0.35564,1.1051,0.27363,0.52999,0.82803,0.33608,0.073328,0.19892,0.10097,0.11396,0.08823,0.961,0.11417,0.22438,0.60895,0.47817,0.52685,0.71242,1.0314,0.38218,0.13627,0.35791,0.084038,0.088507,0.15058,0.060076,0.15951,0.14194,0.16736,0.083909,0.083356,0.12247,0.12328,0.047285,0.057702,0.026536,0.078997,0.048599,0.029,0.064951,0.029151,0.030115,0.014231,0.034216,0.055131,0.0057916,0.0057304,0.0053921,0.0048923,0.0045983,0.0043849,0.0042216,0.003889,0.0037754,0.0035683,0.0036921,0.0034905,0.0035182,0.0035034,0.0034104,0.0033559,0.0033315,0.003153,0.0032253,0.0032564,0.0032335,0.0031481,0.0031419,0.0030708,0.0030995,0.0030049,0.0030113,0.003033,1
1.6667,2.0387,0.79115,0.97639,0.20521,2.1422,0.46162,0.63632,1.3689,0.91373,0.45875,1.3856,0.58449,0.11592,0.94639,0.51274,0.095438,0.26032,0.44989,0.42506,0.30434,0.36734,0.40515,0.34786,0.18123,0.18922,0.185,0.23163,0.18491,0.26287,0.32114,0.264,0.046789,0.068295,0.23289,0.048427,0.35296,0.37855,0.1524,0.36683,0.3377,0.20264,0.023563,0.26401,0.13282,0.27255,0.053346,0.097375,0.23922,0.05813,0.21061,0.20619,0.11715,0.025595,0.17575,0.050187,0.12857,0.080502,0.022827,0.10424,0.09372,0.028728,0.076288,0.024451,0.0337,0.012479,0.016429,0.009786,0.0053287,0.028144,0.038532,0.0067701,0.026374,0.020449,0.019174,0.01839,0.01799,0.017602,0.017394,0.017026,0.016822,0.01668,0.016393,0.016563,0.01641,0.016122,0.016161,0.016081,0.015832,0.015804,0.015731,0.015865,0.0159,0.015692,0.015652,0.015721,0.015576,0.015489,0.015459,0.015543,1
6.954,24.568,3.2687,2.5891,5.1541,2.891,2.5302,1.1757,2.7733,4.5835,3.7479,3.3959,6.1733,0.88691,2.9278,1.0528,4.4834,3.1684,2.5208,1.9868,3.3197,2.3755,1.4697,1.1887,2.9451,1.7443,0.92464,1.6245,2.511,3.3432,2.7705,1.3059,1.55,1.5139,2.01,1.0071,1.5288,2.6482,0.48281,2.3619,0.99498,2.6923,0.49758,1.8993,1.7865,0.90622,1.0092,0.44928,1.1728,1.0143,0.95627,0.41771,0.3755,1.1475,1.1034,0.15737,1.3019,1.0343,0.73947,0.6159,0.37221,0.72508,0.38369,0.71349,0.50523,0.36263,0.3902,0.3956,0.21742,0.56009,0.36781,0.31937,0.31238,0.31332,0.2565,0.23428,0.22077,0.2112,0.20377,0.19789,0.19295,0.18882,0.18533,0.1822,0.17962,0.17711,0.17494,0.17307,0.17146,0.16989,0.16867,0.16745,0.16639,0.16561,0.16482,0.1645,0.16386,0.16346,0.1631,0.16288,1
4.5728,6.2238,3.601,6.4044,2.4198,1.9053,1.4494,2.1344,2.2212,3.2601,0.50476,0.40303,3.5092,0.11277,0.88709,0.14003,0.98461,0.56279,0.63722,0.92739,0.43836,0.58285,0.42817,0.93262,0.92469,0.33367,0.44126,0.39148,0.2934,0.19169,0.53172,0.39316,0.58646,0.24946,0.23349,0.3203,0.47116,0.096227,0.10763,0.30491,0.21412,0.26514,0.74434,0.18168,0.35997,0.18562,0.232,0.23497,0.20071,0.10499,0.1658,0.2327,0.4237,0.35464,0.074013,0.063534,0.037547,0.17213,0.10574,0.12049,0.12114,0.12771,0.11436,0.16467,0.13574,0.132,0.080677,0.092409,0.1224,0.10646,0.1093,0.10878,0.10798,0.10705,0.10645,0.10568,0.10493,0.10432,0.10386,0.10328,0.10258,0.10205,0.1015,0.1014,0.10078,0.10034,0.10003,0.099858,0.099393,0.099194,0.098991,0.098656,0.09851,0.098226,0.098127,0.09806,0.097819,0.097972,0.097839,0.097821,1
0.72629,7.7837,23.381,6.3093,2.0576,7.9849,5.7993,9.833,4.6999,2.1499,2.2565,0.88585,2.7798,1.5815,1.6755,3.6817,1.0276,0.59914,0.71713,0.084081,0.065209,0.3873,0.56239,0.42242,0.98106,0.34471,1.9523,0.90461,0.73475,0.79298,0.37922,0.41023,0.71454,0.69626,1.1233,0.59249,0.45238,0.57228,0.31338,0.69188,0.70064,0.14856,0.40032,0.62649,0.34032,0.23236,0.26246,0.26446,0.2072,0.20032,0.35611,0.066295,0.12549,0.21205,0.14451,0.42275,0.052989,0.067891,0.091187,0.13703,0.036342,0.10389,0.068264,0.033154,0.042474,0.076319,0.029352,0.054022,0.068844,0.040233,0.029654,0.032939,0.033829,0.034597,0.03446,0.034669,0.034585,0.034588,0.034278,0.034249,0.03415,0.033976,0.033779,0.033566,0.03352,0.033332,0.033151,0.033026,0.033149,0.032998,0.032871,0.032808,0.032634,0.032608,0.032684,0.032631,0.032357,0.032385,0.032433,0.032471,1
7.2433,6.0018,9.9816,2.7364,1.9022,3.0182,1.7475,0.95067,3.3127,4.7554,20.62,7.2795,9.32,8.4306,2.0083,2.9367,1.184,1.6002,2.2153,1.4511,2.5916,2.583,1.7183,1.8961,2.7675,1.7668,1.9943,1.1809,0.65213,1.0738,1.1957,0.95355,0.48188,1.3251,0.51495,0.66192,0.71076,0.55986,0.84539,0.83088,1.0246,0.55997,0.348,0.48873,1.189,0.28854,0.37678,1.0682,0.53826,0.56817,0.37823,0.88129,0.67024,0.44267,0.35083,0.38204,0.20553,0.33598,0.13697,0.2798,0.47624,0.28625,0.3907,0.15143,0.040133,0.27253,0.14302,0.14546,0.12666,0.027704,0.12539,0.019624,0.16113,0.06477,0.047295,0.039085,0.034118,0.030665,0.027952,0.025884,0.02415,0.022654,0.021321,0.020342,0.019178,0.018491,0.017692,0.017187,0.016528,0.016038,0.015595,0.015049,0.014689,0.014324,0.014076,0.01399,0.013885,0.013672,0.01347,0.013599,1
0.70987,7.4117,21.054,2.2515,1.8656,4.8463,3.5004,1.4904,0.78591,1.0947,0.45006,1.1574,1.7479,0.63814,0.2749,0.5603,0.63185,0.46528,0.28326,0.16049,0.13987,0.027231,0.20842,0.56831,0.18389,0.20771,0.021691,0.045778,0.051276,0.12497,0.05477,0.06401,0.057984,0.10081,0.12185,0.080354,0.075477,0.042228,0.030623,0.013708,0.011341,0.028469,0.0075861,0.049876,0.014693,0.024033,0.012391,0.016523,0.0076198,0.016423,0.038462,0.025953,0.016674,0.016893,0.011092,0.0012276,0.015189,0.0075261,0.012305,0.017523,0.014263,0.016863,0.012486,0.011139,0.0099255,0.0043112,0.011658,0.0068613,0.019412,0.012569,0.011911,0.0096684,0.0084116,0.0090432,0.0094314,0.0095257,0.0093715,0.0092879,0.0093558,0.0092116,0.0094072,0.0093231,0.0093294,0.0091737,0.0091694,0.0091745,0.0092726,0.0090149,0.0090986,0.0091503,0.0089791,0.0091111,0.0090132,0.0090119,0.0089351,0.0088117,0.0089707,0.0088494,0.00901,0.0089473,1
1.91,13.296,15.881,22.92,2.8026,10.638,3.3346,8.9908,4.6113,1.7653,5.4271,5.0536,2.8327,2.8221,0.76387,3.0428,2.0334,3.0169,2.1126,3.5228,1.5208,4.4132,2.316,2.3985,3.0343,1.0004,1.9352,2.4569,0.80687,0.41117,2.6126,1.6599,1.1898,1.8716,1.3789,0.95936,2.852,2.9871,4.143,1.2369,1.982,3.4656,4.4315,2.9686,3.3515,2.1597,1.2193,1.8006,0.25396,0.60367,1.9212,1.0203,1.2945,0.62845,0.94914,0.98449,2.0101,0.93865,0.50211,1.4271,0.13142,1.6701,0.69799,0.31963,0.3254,0.39072,1.0267,0.42112,0.10884,0.23052,0.28464,0.59253,0.17803,0.18478,0.17399,0.17576,0.17671,0.17692,0.17699,0.17652,0.17604,0.17549,0.1747,0.17402,0.17337,0.17259,0.17203,0.17144,0.17089,0.17037,0.16968,0.16937,0.16894,0.16858,0.16817,0.16799,0.16782,0.16783,0.16777,0.1675,1
13.86,9.3309,2.822,1.9397,2.2305,1.5821,3.3534,4.2679,2.0371,2.2263,2.052,1.5676,3.0457,2.615,0.34971,0.33307,2.3407,1.3192,3.0302,0.84864,2.1255,1.9436,1.4579,3.7832,1.2198,2.6198,1.9081,1.1791,1.8911,0.67309,1.995,0.84901,0.77816,2.454,0.83542,1.8048,0.73356,0.53578,1.4913,1.2213,2.1377,2.7256,1.6856,2.5585,1.1288,0.72554,0.6714,1.5993,1.2583,1.3827,1.363,0.90122,0.40854,0.71008,0.71687,1.0753,0.71164,0.85,0.64342,0.88412,0.53868,0.43057,0.66404,0.5654,0.43907,0.58294,0.43856,0.080458,0.17622,0.40365,0.45381,0.39158,0.1545,0.15447,0.15563,0.15666,0.15647,0.15616,0.15577,0.15508,0.15444,0.15344,0.15254,0.15193,0.1512,0.15055,0.14999,0.14932,0.14876,0.14842,0.14791,0.14775,0.14731,0.14689,0.14686,0.14665,0.14632,0.14622,0.14607,0.14628,1
14.272,10.3,2.8082,3.8005,0.85393,17.396,2.6109,1.7525,1.1032,0.89338,2.5834,0.8292,2.2222,1.1576,1.0868,1.8916,0.36721,0.42732,1.6748,0.71293,0.36151,0.17454,0.67086,0.15349,0.29675,0.39089,0.20732,0.20603,0.5945,0.81425,0.23006,0.63198,0.27734,0.3509,0.49566,1.1325,0.19286,0.31397,0.18998,0.41435,0.37811,0.49387,1.2892,0.81414,0.38863,0.15343,0.41135,0.32999,0.5675,0.26178,0.5402,0.37149,0.27412,0.36318,0.12008,0.26563,0.18702,0.31246,0.064194,0.085103,0.014674,0.089727,0.06577,0.070696,0.03448,0.045033,0.020298,0.080485,0.039497,0.053566,0.1127,0.044759,0.042693,0.041207,0.040237,0.039505,0.038809,0.038563,0.038147,0.037665,0.037381,0.037225,0.037026,0.036886,0.036476,0.036572,0.036328,0.036076,0.036184,0.036203,0.035836,0.035688,0.035672,0.03567,0.035533,0.035589,0.035332,0.035622,0.035466,0.035478,1
13.376,7.8303,11.209,4.6788,1.9537,7.3798,4.4878,0.69578,0.76228,4.3268,3.3553,0.44394,0.3018,2.3239,1.3073,2.0241,1.5556,0.48027,0.57025,0.48565,0.96014,0.86024,2.0687,0.84684,0.55022,0.84815,1.0862,1.6059,0.10424,1.6239,0.83568,0.78452,0.44733,0.98013,0.39747,0.40729,0.37159,0.30908,0.26623,0.31231,0.3381,1.4835,0.7945,0.59,0.14003,0.49716,1.2594,0.66078,0.11662,0.33637,0.233,0.27193,0.80062,0.18613,0.34434,0.081769,0.22161,0.01988,0.22041,0.10492,0.21174,0.15168,0.4007,0.18282,0.14289,0.26303,0.12805,0.056068,0.16683,0.13435,0.12935,0.043997,0.049207,0.03498,0.032858,0.032068,0.031507,0.031504,0.031347,0.03129,0.031191,0.031045,0.031076,0.030935,0.030733,0.030875,0.03091,0.03058,0.03065,0.030555,0.030514,0.030584,0.030626,0.030702,0.030374,0.03054,0.030354,0.030554,0.03041,0.030401,1
1.2635,0.62607,0.98604,5.541,1.5228,20.18,11.153,14.601,3.3457,0.60151,2.4208,3.3402,5.7944,0.49226,1.701,0.26074,6.7006,3.6961,4.0226,1.9526,2.1067,2.1679,1.5851,0.73702,1.9901,1.4589,0.85056,1.3255,0.64176,1.0699,1.4284,0.72017,1.4164,0.66047,1.315,3.3742,1.0583,1.1871,1.3269,3.504,1.3128,1.2113,2.0709,0.66701,2.4287,1.1023,1.5061,0.70364,1.2923,1.5663,0.26488,0.29288,0.27353,1.3833,0.39484,0.63655,0.46408,0.41885,0.38854,0.34577,0.19945,0.22513,0.26626,0.20757,0.17282,0.13404,0.22401,0.41642,0.26291,0.24536,0.20713,0.2563,0.23829,0.22331,0.216,0.21269,0.21043,0.2082,0.20616,0.20477,0.20337,0.20188,0.20056,0.19942,0.19857,0.19752,0.19676,0.19598,0.19507,0.19453,0.19401,0.1933,0.19293,0.19248,0.19187,0.19177,0.19143,0.19128,0.19142,0.1911,1
3.0508,23.847,6.2628,0.69537,6.4547,6.5909,5.5326,3.4885,7.0394,2.8847,1.405,2.2857,1.4224,2.0667,5.103,0.58531,1.6777,2.6602,3.2739,0.54967,2.6564,2.0756,0.74296,3.7955,1.1478,3.8643,1.5393,1.1579,2.1643,2.5567,3.6918,1.4399,1.5153,0.54471,2.049,2.016,0.98742,1.7464,0.30553,1.5751,2.5045,1.1272,0.30736,1.655,0.79398,0.37677,0.7507,0.53665,0.44624,1.5059,0.87368,0.93568,0.45981,0.22471,0.70788,0.16263,0.80195,0.27917,0.56265,0.44974,0.61133,0.26447,0.36312,0.19287,0.4674,0.35232,0.082718,0.54518,0.32737,0.40315,0.4732,0.39985,0.77976,0.087833,0.049641,0.049658,0.049927,0.049969,0.049747,0.049419,0.049367,0.04887,0.048395,0.048137,0.047832,0.047598,0.047089,0.046872,0.046688,0.046369,0.046279,0.045952,0.045765,0.045673,0.045424,0.045347,0.045332,0.045134,0.045188,0.045065,1
2.8151,11.236,3.3843,7.3229,7.6858,28.247,12.423,13.303,2.3002,3.9766,1.6322,1.4822,0.55092,2.2864,2.4532,1.1698,2.9093,1.4096,0.93056,1.2357,0.57882,2.3238,0.50718,1.3078,1.2386,0.71401,0.46326,0.7977,1.5672,0.48555,1.1131,0.93213,0.6592,0.41881,0.2968,1.0026,0.60353,0.48846,0.34996,1.4811,0.66407,0.91214,0.58986,0.49891,1.1084,0.18186,1.3785,0.39389,0.88984,1.1092,0.26427,0.53817,0.56124,0.53345,0.28898,0.26701,0.25619,0.32865,0.31959,0.28413,0.33576,0.26535,0.34567,0.31976,0.26868,0.2444,0.33034,0.11943,0.28303,0.2589,0.20038,0.33222,0.35595,0.25591,0.26447,0.26484,0.26359,0.26208,0.26065,0.25921,0.25799,0.25649,0.25512,0.25406,0.25294,0.25176,0.25082,0.25012,0.24911,0.24857,0.24776,0.24707,0.24655,0.24619,0.24575,0.24528,0.24489,0.24472,0.24469,0.24449,1
2.1103,9.0327,6.0904,3.0699,1.7688,1.7772,3.6052,3.3182,1.8037,1.4095,0.52709,0.45486,1.3262,0.70859,1.1269,0.79903,2.4763,1.8666,1.1616,0.55056,0.33312,0.17661,0.53827,0.77808,0.48694,0.55387,0.13743,0.44494,0.21566,0.14322,0.33916,0.16974,0.31685,0.18105,0.47288,0.26593,0.37602,0.19759,0.48824,0.44468,0.47721,0.25869,0.090604,0.33425,0.20968,0.16229,0.19613,0.1639,0.27981,0.29964,0.16703,0.011833,0.083482,0.12177,0.035438,0.082621,0.15477,0.069509,0.030114,0.30253,0.088366,0.18628,0.10929,0.020356,0.046651,0.076208,0.055323,0.061974,0.050092,0.050931,0.083482,0.097547,0.03206,0.062896,0.064698,0.065368,0.065711,0.06591,0.066037,0.065903,0.065962,0.065577,0.065549,0.065298,0.065372,0.065228,0.065053,0.064898,0.064741,0.064825,0.064659,0.064596,0.064426,0.064396,0.064365,0.064175,0.064322,0.064128,0.06413,0.063992,1
3.5917,6.9105,9.8582,14.975,11.33,9.9521,8.902,10.665,4.6546,1.4522,1.0198,2.2735,4.828,1.6608,1.5733,1.0067,2.7836,1.3607,0.86666,1.3094,0.47206,2.5744,0.43707,0.89229,0.29417,0.30812,1.2341,0.1311,0.76488,0.48727,0.52268,1.2852,0.69219,0.3033,0.73896,1.2928,0.73692,0.17401,1.089,0.26534,0.94808,1.8185,0.38634,1.5814,0.58692,0.57678,0.73186,0.24448,0.36909,1.0497,0.60162,0.8398,0.36078,0.052651,0.67283,0.64052,0.66713,0.44949,0.74106,0.1056,0.19886,0.44603,0.10474,0.40502,0.1349,0.088626,0.22341,0.2761,0.34251,0.23463,0.11723,0.36372,0.098932,0.020459,0.0047885,0.011667,0.014642,0.015703,0.016127,0.01618,0.015927,0.015517,0.015032,0.014636,0.014078,0.013529,0.01294,0.0125,0.011978,0.011403,0.011084,0.010578,0.010292,0.0097491,0.0094894,0.0094185,0.0090803,0.0086707,0.0088664,0.0084295,1
10.444,17.319,3.529,3.211,13.888,17.039,7.3531,5.3195,3.1484,0.31052,0.16383,0.98702,1.6346,3.1263,0.83722,1.1516,0.89063,1.0836,1.4485,0.19577,0.65078,0.31673,0.50168,0.25668,0.44702,0.24921,0.49133,0.039875,0.33876,0.39421,0.033029,0.006204,0.52629,0.15716,0.2478,0.74314,0.61131,0.44669,0.30918,0.25844,0.054467,0.58115,0.4357,0.79627,0.070188,0.26399,0.29495,0.32183,0.20908,0.20026,0.28516,0.17081,0.16215,0.072416,0.1363,0.12717,0.095735,0.099792,0.039785,0.033777,0.13704,0.10032,0.10901,0.044125,0.094947,0.11695,0.092479,0.079073,0.083244,0.046625,0.053668,0.03347,0.11263,0.065573,0.06135,0.05942,0.058124,0.05719,0.056388,0.055877,0.055201,0.054706,0.054143,0.053948,0.053398,0.053004,0.052843,0.052405,0.052102,0.052024,0.05171,0.051695,0.051446,0.051297,0.051147,0.05108,0.051023,0.050915,0.050881,0.050821,1
14.489,6.4431,11.34,13.544,16.64,18.69,10.162,2.7135,0.99899,3.8725,0.41601,3.532,2.6799,0.69728,1.0467,1.4238,1.2887,0.39275,0.9024,1.1348,0.40457,1.0971,0.40827,1.6798,0.38635,1.1112,0.28356,1.7803,0.67318,2.1392,0.51785,0.71176,0.24853,0.4961,0.62649,0.26579,0.27276,0.13052,0.3383,0.39153,0.49764,0.7178,0.38972,0.35123,0.57704,0.20666,0.46642,0.19792,0.1799,0.43211,0.41291,0.27142,0.51003,0.22359,0.15087,0.17396,0.26696,0.2364,0.14163,0.14971,0.30933,0.11495,0.23875,0.11632,0.131,0.24336,0.15903,0.1658,0.20866,0.11762,0.17129,0.1519,0.15385,0.1535,0.15312,0.15223,0.15151,0.15072,0.14999,0.14921,0.14832,0.14775,0.14707,0.14627,0.14566,0.14518,0.14456,0.1439,0.14351,0.14332,0.14284,0.14249,0.1421,0.14188,0.14168,0.14143,0.1412,0.14112,0.1412,0.14087,1
1.4788,5.2064,2.9452,5.2866,7.7622,6.6362,3.9916,2.9457,3.4224,0.87105,0.93287,0.86723,2.0099,1.2066,1.9092,1.3087,1.7444,1.8915,1.3285,0.44424,0.22394,1.0538,0.21592,0.97984,0.57141,0.4879,0.39618,0.93575,0.72938,0.53529,0.41027,0.69904,0.14686,0.05871,0.19378,0.43525,0.23717,0.16433,0.21598,0.28252,0.27608,0.23432,0.47348,0.42785,0.34818,0.093374,0.051471,0.11423,0.12147,0.018557,0.41049,0.1301,0.12431,0.052268,0.1178,0.17853,0.3242,0.073436,0.17816,0.10952,0.013038,0.10484,0.088726,0.042381,0.12768,0.052082,0.10318,0.050622,0.061087,0.059961,0.0078614,0.049104,0.033466,0.028548,0.029486,0.029184,0.02871,0.028448,0.028073,0.027866,0.027558,0.027355,0.027273,0.026818,0.026675,0.026486,0.026392,0.02624,0.026202,0.025937,0.025922,0.025886,0.025745,0.02539,0.025419,0.025401,0.025534,0.025429,0.025358,0.02539,1
